Month,Date,Temp,Rep,Trt,Trt_Nut,Trt_Shell,Core,Point,Depth,pH
2,9.06.2020,16,4,NLSH,L,H,122,A,1,7.38
2,9.06.2020,16,4,NLSH,L,H,122,A,1.5,7.38
2,9.06.2020,16,4,NLSH,L,H,122,A,2,7.4
2,9.06.2020,16,4,NLSH,L,H,122,A,2.5,7.48
2,9.06.2020,16,4,NLSH,L,H,122,A,3,7.49
2,9.06.2020,16,4,NLSH,L,H,122,B,0,7.53
2,9.06.2020,16,4,NLSH,L,H,122,B,0.5,7.46
2,9.06.2020,16,4,NLSH,L,H,122,B,1,7.44
2,9.06.2020,16,4,NLSH,L,H,122,B,1.5,7.38
2,9.06.2020,16,4,NLSH,L,H,122,B,2,7.44
2,9.06.2020,16,4,NLSH,L,H,122,B,2.5,7.56
2,9.06.2020,16,4,NLSH,L,H,122,B,3,7.58
2,9.06.2020,16,4,NLSH,L,H,122,C,0,7.61
2,9.06.2020,16,4,NLSH,L,H,122,C,0.5,7.53
2,9.06.2020,16,4,NLSH,L,H,122,C,1,7.44
2,9.06.2020,16,4,NLSH,L,H,122,C,1.5,7.42
2,9.06.2020,16,4,NLSH,L,H,122,C,2,7.48
2,9.06.2020,16,4,NLSH,L,H,122,C,2.5,7.48
2,9.06.2020,16,4,NLSH,L,H,122,C,3,7.49
2,9.06.2020,16,4,NLSL,L,L,123,A,0,7.27
2,9.06.2020,16,4,NLSL,L,L,123,A,0.5,7.28
2,9.06.2020,16,4,NLSL,L,L,123,A,1,7.31
2,9.06.2020,16,4,NLSL,L,L,123,A,1.5,7.35
2,9.06.2020,16,4,NLSL,L,L,123,A,2,7.37
2,9.06.2020,16,4,NLSL,L,L,123,A,2.5,7.44
2,9.06.2020,16,4,NLSL,L,L,123,A,3,7.46
2,9.06.2020,16,4,NLSL,L,L,123,B,0,7.51
2,9.06.2020,16,4,NLSL,L,L,123,B,0.5,7.5
2,9.06.2020,16,4,NLSL,L,L,123,B,1,7.49
2,9.06.2020,16,4,NLSL,L,L,123,B,1.5,7.46
2,9.06.2020,16,4,NLSL,L,L,123,B,2,7.43
2,9.06.2020,16,4,NLSL,L,L,123,B,2.5,7.44
2,9.06.2020,16,4,NLSL,L,L,123,B,3,7.46
2,9.06.2020,16,4,NLSL,L,L,123,C,0,7.45
2,9.06.2020,16,4,NLSL,L,L,123,C,0.5,7.37
2,9.06.2020,16,4,NLSL,L,L,123,C,1,7.37
2,9.06.2020,16,4,NLSL,L,L,123,C,1.5,7.38
2,9.06.2020,16,4,NLSL,L,L,123,C,2,7.4
2,9.06.2020,16,4,NLSL,L,L,123,C,2.5,7.42
2,9.06.2020,16,4,NLSL,L,L,123,C,3,7.43
2,9.06.2020,16,4,PC,0,0,124,A,0,7.32
2,9.06.2020,16,4,PC,0,0,124,A,0.5,7.35
2,9.06.2020,16,4,PC,0,0,124,A,1,7.37
2,9.06.2020,16,4,PC,0,0,124,A,1.5,7.35
2,9.06.2020,16,4,PC,0,0,124,A,2,7.35
2,9.06.2020,16,4,PC,0,0,124,A,2.5,7.35
2,9.06.2020,16,4,PC,0,0,124,A,3,7.34
2,9.06.2020,16,4,PC,0,0,124,B,0,7.34
2,9.06.2020,16,4,PC,0,0,124,B,0.5,7.33
2,9.06.2020,16,4,PC,0,0,124,B,1,7.34
2,9.06.2020,16,4,PC,0,0,124,B,1.5,7.31
2,9.06.2020,16,4,PC,0,0,124,B,2,7.31
2,9.06.2020,16,4,PC,0,0,124,B,2.5,7.32
2,9.06.2020,16,4,PC,0,0,124,B,3,7.33
2,9.06.2020,16,4,PC,0,0,124,C,0,7.47
2,9.06.2020,16,4,PC,0,0,124,C,0.5,7.45
2,9.06.2020,16,4,PC,0,0,124,C,1,7.45
2,9.06.2020,16,4,PC,0,0,124,C,1.5,7.45
2,9.06.2020,16,4,PC,0,0,124,C,2,7.51
2,9.06.2020,16,4,PC,0,0,124,C,2.5,7.54
2,9.06.2020,16,4,PC,0,0,124,C,3,7.55
2,9.06.2020,16,4,UC,UC,UC,125,A,0,7.32
2,9.06.2020,16,4,UC,UC,UC,125,A,0.5,7.33
2,9.06.2020,16,4,UC,UC,UC,125,A,1,7.39
2,9.06.2020,16,4,UC,UC,UC,125,A,1.5,7.36
2,9.06.2020,16,4,UC,UC,UC,125,A,2,7.37
2,9.06.2020,16,4,UC,UC,UC,125,A,2.5,7.36
2,9.06.2020,16,4,UC,UC,UC,125,A,3,7.34
2,9.06.2020,16,4,UC,UC,UC,125,B,0,7.34
2,9.06.2020,16,4,UC,UC,UC,125,B,0.5,7.43
2,9.06.2020,16,4,UC,UC,UC,125,B,1,7.41
2,9.06.2020,16,4,UC,UC,UC,125,B,1.5,7.4
2,9.06.2020,16,4,UC,UC,UC,125,B,2,7.38
2,9.06.2020,16,4,UC,UC,UC,125,B,2.5,7.36
2,9.06.2020,16,4,UC,UC,UC,125,B,3,7.37
2,9.06.2020,16,4,UC,UC,UC,125,C,0,7.46
2,9.06.2020,16,4,UC,UC,UC,125,C,0.5,7.46
2,9.06.2020,16,4,UC,UC,UC,125,C,1,7.41
2,9.06.2020,16,4,UC,UC,UC,125,C,1.5,7.4
2,9.06.2020,16,4,UC,UC,UC,125,C,2,7.4
2,9.06.2020,16,4,UC,UC,UC,125,C,2.5,7.42
2,9.06.2020,16,4,UC,UC,UC,125,C,3,7.43
2,9.06.2020,19,5,N0SH,0,H,126,A,0,7.27
2,9.06.2020,19,5,N0SH,0,H,126,A,0.5,7.28
2,9.06.2020,19,5,N0SH,0,H,126,A,1,7.27
2,9.06.2020,19,5,N0SH,0,H,126,A,1.5,7.3
2,9.06.2020,19,5,N0SH,0,H,126,A,2,7.32
2,9.06.2020,19,5,N0SH,0,H,126,A,2.5,7.27
2,9.06.2020,19,5,N0SH,0,H,126,A,3,7.29
2,9.06.2020,19,5,N0SH,0,H,126,B,0,7.37
2,9.06.2020,19,5,N0SH,0,H,126,B,0.5,7.37
2,9.06.2020,19,5,N0SH,0,H,126,B,1,7.35
2,9.06.2020,19,5,N0SH,0,H,126,B,1.5,7.4
2,9.06.2020,19,5,N0SH,0,H,126,B,2,7.34
2,9.06.2020,19,5,N0SH,0,H,126,B,2.5,7.34
2,9.06.2020,19,5,N0SH,0,H,126,B,3,7.41
2,9.06.2020,19,5,N0SH,0,H,126,C,0,7.49
2,9.06.2020,19,5,N0SH,0,H,126,C,0.5,7.47
2,9.06.2020,19,5,N0SH,0,H,126,C,1,7.46
2,9.06.2020,19,5,N0SH,0,H,126,C,1.5,7.43
2,9.06.2020,19,5,N0SH,0,H,126,C,2,7.43
2,9.06.2020,19,5,N0SH,0,H,126,C,2.5,7.42
2,9.06.2020,19,5,N0SH,0,H,126,C,3,7.44
2,9.06.2020,19,5,N0SL,0,L,127,A,0,7.36
2,9.06.2020,19,5,N0SL,0,L,127,A,0.5,7.4
2,9.06.2020,19,5,N0SL,0,L,127,A,1,7.41
2,9.06.2020,19,5,N0SL,0,L,127,A,1.5,7.43
2,9.06.2020,19,5,N0SL,0,L,127,A,2,7.45
2,9.06.2020,19,5,N0SL,0,L,127,A,2.5,7.45
2,9.06.2020,19,5,N0SL,0,L,127,A,3,7.44
2,9.06.2020,19,5,N0SL,0,L,127,B,0,7.45
2,9.06.2020,19,5,N0SL,0,L,127,B,0.5,7.42
2,9.06.2020,19,5,N0SL,0,L,127,B,1,7.49
2,9.06.2020,19,5,N0SL,0,L,127,B,1.5,7.46
2,9.06.2020,19,5,N0SL,0,L,127,B,2,7.43
2,9.06.2020,19,5,N0SL,0,L,127,B,2.5,7.45
2,9.06.2020,19,5,N0SL,0,L,127,B,3,7.44
2,9.06.2020,19,5,N0SL,0,L,127,C,0,7.49
2,9.06.2020,19,5,N0SL,0,L,127,C,0.5,7.5
2,9.06.2020,19,5,N0SL,0,L,127,C,1,7.43
2,9.06.2020,19,5,N0SL,0,L,127,C,1.5,7.4
2,9.06.2020,19,5,N0SL,0,L,127,C,2,7.44
2,9.06.2020,19,5,N0SL,0,L,127,C,2.5,7.47
2,9.06.2020,19,5,N0SL,0,L,127,C,3,7.46
2,9.06.2020,19,5,NHS0,H,0,128,A,0,7.24
2,9.06.2020,19,5,NHS0,H,0,128,A,0.5,7.24
2,9.06.2020,19,5,NHS0,H,0,128,A,1,7.28
2,9.06.2020,19,5,NHS0,H,0,128,A,1.5,7.25
2,9.06.2020,19,5,NHS0,H,0,128,A,2,7.23
2,9.06.2020,19,5,NHS0,H,0,128,A,2.5,7.26
2,9.06.2020,19,5,NHS0,H,0,128,A,3,7.28
2,9.06.2020,19,5,NHS0,H,0,128,B,0,7.32
2,9.06.2020,19,5,NHS0,H,0,128,B,0.5,7.26
2,9.06.2020,19,5,NHS0,H,0,128,B,1,7.29
2,9.06.2020,19,5,NHS0,H,0,128,B,1.5,7.34
2,9.06.2020,19,5,NHS0,H,0,128,B,2,7.32
2,9.06.2020,19,5,NHS0,H,0,128,B,2.5,7.28
2,9.06.2020,19,5,NHS0,H,0,128,B,3,7.3
2,9.06.2020,19,5,NHS0,H,0,128,C,0,7.41
2,9.06.2020,19,5,NHS0,H,0,128,C,0.5,7.38
2,9.06.2020,19,5,NHS0,H,0,128,C,1,7.34
2,9.06.2020,19,5,NHS0,H,0,128,C,1.5,7.33
2,9.06.2020,19,5,NHS0,H,0,128,C,2,7.34
2,9.06.2020,19,5,NHS0,H,0,128,C,2.5,7.36
2,9.06.2020,19,5,NHS0,H,0,128,C,3,7.37
2,9.06.2020,19,5,NHSH,H,H,129,A,0,7.25
2,9.06.2020,19,5,NHSH,H,H,129,A,0.5,7.33
2,9.06.2020,19,5,NHSH,H,H,129,A,1,7.32
2,9.06.2020,19,5,NHSH,H,H,129,A,1.5,7.29
2,9.06.2020,19,5,NHSH,H,H,129,A,2,7.38
2,9.06.2020,19,5,NHSH,H,H,129,A,2.5,7.29
2,9.06.2020,19,5,NHSH,H,H,129,A,3,7.26
2,9.06.2020,19,5,NHSH,H,H,129,B,0,7.39
2,9.06.2020,19,5,NHSH,H,H,129,B,0.5,7.37
2,9.06.2020,19,5,NHSH,H,H,129,B,1,7.38
2,9.06.2020,19,5,NHSH,H,H,129,B,1.5,7.35
2,9.06.2020,19,5,NHSH,H,H,129,B,2,7.36
2,9.06.2020,19,5,NHSH,H,H,129,B,2.5,7.4
2,9.06.2020,19,5,NHSH,H,H,129,B,3,7.32
2,9.06.2020,19,5,NHSH,H,H,129,C,0,7.44
2,9.06.2020,19,5,NHSH,H,H,129,C,0.5,7.38
2,9.06.2020,19,5,NHSH,H,H,129,C,1,7.33
2,9.06.2020,19,5,NHSH,H,H,129,C,1.5,7.31
2,9.06.2020,19,5,NHSH,H,H,129,C,2,7.35
2,9.06.2020,19,5,NHSH,H,H,129,C,2.5,7.39
2,9.06.2020,19,5,NHSH,H,H,129,C,3,7.36
2,9.06.2020,19,5,NHSL,H,L,130,A,0,7.25
2,9.06.2020,19,5,NHSL,H,L,130,A,0.5,7.28
2,9.06.2020,19,5,NHSL,H,L,130,A,1,7.26
2,9.06.2020,19,5,NHSL,H,L,130,A,1.5,7.27
2,9.06.2020,19,5,NHSL,H,L,130,A,2,7.17
2,9.06.2020,19,5,NHSL,H,L,130,A,2.5,7.37
2,9.06.2020,19,5,NHSL,H,L,130,A,3,7.28
2,9.06.2020,19,5,NHSL,H,L,130,B,0,7.33
2,9.06.2020,19,5,NHSL,H,L,130,B,0.5,7.34
2,9.06.2020,19,5,NHSL,H,L,130,B,1,7.35
2,9.06.2020,19,5,NHSL,H,L,130,B,1.5,7.34
2,9.06.2020,19,5,NHSL,H,L,130,B,2,7.28
2,9.06.2020,19,5,NHSL,H,L,130,B,2.5,7.27
2,9.06.2020,19,5,NHSL,H,L,130,B,3,7.43
2,9.06.2020,19,5,NHSL,H,L,130,C,0,7.31
2,9.06.2020,19,5,NHSL,H,L,130,C,0.5,7.31
2,9.06.2020,19,5,NHSL,H,L,130,C,1,7.3
2,9.06.2020,19,5,NHSL,H,L,130,C,1.5,7.25
2,9.06.2020,19,5,NHSL,H,L,130,C,2,7.26
2,9.06.2020,19,5,NHSL,H,L,130,C,2.5,7.3
2,9.06.2020,19,5,NHSL,H,L,130,C,3,7.32
2,9.06.2020,19,5,NLS0,L,0,131,A,0,7.32
2,9.06.2020,19,5,NLS0,L,0,131,A,0.5,7.3
2,9.06.2020,19,5,NLS0,L,0,131,A,1,7.26
2,9.06.2020,19,5,NLS0,L,0,131,A,1.5,7.28
2,9.06.2020,19,5,NLS0,L,0,131,A,2,7.26
2,9.06.2020,19,5,NLS0,L,0,131,A,2.5,7.23
2,9.06.2020,19,5,NLS0,L,0,131,A,3,7.24
2,9.06.2020,19,5,NLS0,L,0,131,B,0,7.35
2,9.06.2020,19,5,NLS0,L,0,131,B,0.5,7.38
2,9.06.2020,19,5,NLS0,L,0,131,B,1,7.4
2,9.06.2020,19,5,NLS0,L,0,131,B,1.5,7.39
2,9.06.2020,19,5,NLS0,L,0,131,B,2,7.39
2,9.06.2020,19,5,NLS0,L,0,131,B,2.5,7.4
2,9.06.2020,19,5,NLS0,L,0,131,B,3,7.41
2,9.06.2020,19,5,NLS0,L,0,131,C,0,7.34
2,9.06.2020,19,5,NLS0,L,0,131,C,0.5,7.35
2,9.06.2020,19,5,NLS0,L,0,131,C,1,7.33
2,9.06.2020,19,5,NLS0,L,0,131,C,1.5,7.32
2,9.06.2020,19,5,NLS0,L,0,131,C,2,7.36
2,9.06.2020,19,5,NLS0,L,0,131,C,2.5,7.39
2,9.06.2020,19,5,NLS0,L,0,131,C,3,7.42
2,9.06.2020,19,5,NLSH,L,H,132,A,0,7.15
2,9.06.2020,19,5,NLSH,L,H,132,A,0.5,7.21
2,9.06.2020,19,5,NLSH,L,H,132,A,1,7.19
2,9.06.2020,19,5,NLSH,L,H,132,A,1.5,6.89
2,9.06.2020,19,5,NLSH,L,H,132,A,2,6.66
2,9.06.2020,19,5,NLSH,L,H,132,A,2.5,6.67
2,9.06.2020,19,5,NLSH,L,H,132,A,3,6.87
2,9.06.2020,19,5,NLSH,L,H,132,B,0,7.18
2,9.06.2020,19,5,NLSH,L,H,132,B,0.5,7.24
2,9.06.2020,19,5,NLSH,L,H,132,B,1,7.21
2,9.06.2020,19,5,NLSH,L,H,132,B,1.5,7.07
2,9.06.2020,19,5,NLSH,L,H,132,B,2,7.01
2,9.06.2020,19,5,NLSH,L,H,132,B,2.5,6.71
2,9.06.2020,19,5,NLSH,L,H,132,B,3,7.63
2,9.06.2020,19,5,NLSH,L,H,132,C,0,7.26
2,9.06.2020,19,5,NLSH,L,H,132,C,0.5,7.29
2,9.06.2020,19,5,NLSH,L,H,132,C,1,7.32
2,9.06.2020,19,5,NLSH,L,H,132,C,1.5,7.32
2,9.06.2020,19,5,NLSH,L,H,132,C,2,7.3
2,9.06.2020,19,5,NLSH,L,H,132,C,2.5,7.14
2,9.06.2020,19,5,NLSH,L,H,132,C,3,7.07
2,9.06.2020,19,5,NLSL,L,L,133,A,0,7.35
2,9.06.2020,19,5,NLSL,L,L,133,A,0.5,7.3
2,9.06.2020,19,5,NLSL,L,L,133,A,1,7.29
2,9.06.2020,19,5,NLSL,L,L,133,A,1.5,7.31
2,9.06.2020,19,5,NLSL,L,L,133,A,2,7.33
2,9.06.2020,19,5,NLSL,L,L,133,A,2.5,7.34
2,9.06.2020,19,5,NLSL,L,L,133,A,3,7.34
2,9.06.2020,19,5,NLSL,L,L,133,B,0,7.33
2,9.06.2020,19,5,NLSL,L,L,133,B,0.5,7.34
2,9.06.2020,19,5,NLSL,L,L,133,B,1,7.36
2,9.06.2020,19,5,NLSL,L,L,133,B,1.5,7.34
2,9.06.2020,19,5,NLSL,L,L,133,B,2,7.33
2,9.06.2020,19,5,NLSL,L,L,133,B,2.5,7.32
2,9.06.2020,19,5,NLSL,L,L,133,B,3,7.34
2,9.06.2020,19,5,NLSL,L,L,133,C,0,7.37
2,9.06.2020,19,5,NLSL,L,L,133,C,0.5,7.35
2,9.06.2020,19,5,NLSL,L,L,133,C,1,7.31
2,9.06.2020,19,5,NLSL,L,L,133,C,1.5,7.31
2,9.06.2020,19,5,NLSL,L,L,133,C,2,7.34
2,9.06.2020,19,5,NLSL,L,L,133,C,2.5,7.34
2,9.06.2020,19,5,NLSL,L,L,133,C,3,7.47
2,9.06.2020,19,5,PC,0,0,124,A,0,7.41
2,9.06.2020,19,5,PC,0,0,134,A,0.5,7.41
2,9.06.2020,19,5,PC,0,0,134,A,1,7.36
2,9.06.2020,19,5,PC,0,0,134,A,1.5,7.43
2,9.06.2020,19,5,PC,0,0,134,A,2,7.36
2,9.06.2020,19,5,PC,0,0,134,A,2.5,7.39
2,9.06.2020,19,5,PC,0,0,134,A,3,7.38
2,9.06.2020,19,5,PC,0,0,134,B,0,7.38
2,9.06.2020,19,5,PC,0,0,134,B,0.5,7.39
2,9.06.2020,19,5,PC,0,0,134,B,1,7.4
2,9.06.2020,19,5,PC,0,0,134,B,1.5,7.41
2,9.06.2020,19,5,PC,0,0,134,B,2,7.41
2,9.06.2020,19,5,PC,0,0,134,B,2.5,7.44
2,9.06.2020,19,5,PC,0,0,134,B,3,7.43
2,9.06.2020,19,5,PC,0,0,134,C,0,7.4
2,9.06.2020,19,5,PC,0,0,134,C,0.5,7.38
2,9.06.2020,19,5,PC,0,0,134,C,1,7.37
2,9.06.2020,19,5,PC,0,0,134,C,1.5,7.35
2,9.06.2020,19,5,PC,0,0,134,C,2,7.32
2,9.06.2020,19,5,PC,0,0,134,C,2.5,7.26
2,9.06.2020,19,5,PC,0,0,134,C,3,7.27
2,9.06.2020,19,5,UC,UC,UC,135,A,0,7.12
2,9.06.2020,19,5,UC,UC,UC,135,A,0.5,7.18
2,9.06.2020,19,5,UC,UC,UC,135,A,1,7.2
2,9.06.2020,19,5,UC,UC,UC,135,A,1.5,7.24
2,9.06.2020,19,5,UC,UC,UC,135,A,2,7.27
2,9.06.2020,19,5,UC,UC,UC,135,A,2.5,7.36
2,9.06.2020,19,5,UC,UC,UC,135,A,3,7.38
2,9.06.2020,19,5,UC,UC,UC,135,B,0,7.46
2,9.06.2020,19,5,UC,UC,UC,135,B,0.5,7.44
2,9.06.2020,19,5,UC,UC,UC,135,B,1,7.4
2,9.06.2020,19,5,UC,UC,UC,135,B,1.5,7.36
2,9.06.2020,19,5,UC,UC,UC,135,B,2,7.32
2,9.06.2020,19,5,UC,UC,UC,135,B,2.5,7.32
2,9.06.2020,19,5,UC,UC,UC,135,B,3,7.34
2,9.06.2020,19,5,UC,UC,UC,135,C,0,7.35
2,9.06.2020,19,5,UC,UC,UC,135,C,0.5,7.46
2,9.06.2020,19,5,UC,UC,UC,135,C,1,7.38
2,9.06.2020,19,5,UC,UC,UC,135,C,1.5,7.36
2,9.06.2020,19,5,UC,UC,UC,135,C,2,7.36
2,9.06.2020,19,5,UC,UC,UC,135,C,2.5,7.34
2,9.06.2020,19,5,UC,UC,UC,135,C,3,7.32
2,9.06.2020,17.5,8,N0SH,0,H,136,A,0,7.24
2,9.06.2020,17.5,8,N0SH,0,H,136,A,0.5,7.19
2,9.06.2020,17.5,8,N0SH,0,H,136,A,1,7.3
2,9.06.2020,17.5,8,N0SH,0,H,136,A,1.5,7.37
2,9.06.2020,17.5,8,N0SH,0,H,136,A,2,7.42
2,9.06.2020,17.5,8,N0SH,0,H,136,A,2.5,7.44
2,9.06.2020,17.5,8,N0SH,0,H,136,A,3,7.47
2,9.06.2020,17.5,8,N0SH,0,H,136,B,0,7.56
2,9.06.2020,17.5,8,N0SH,0,H,136,B,0.5,7.49
2,9.06.2020,17.5,8,N0SH,0,H,136,B,1,7.46
2,9.06.2020,17.5,8,N0SH,0,H,136,B,1.5,7.54
2,9.06.2020,17.5,8,N0SH,0,H,136,B,2,7.61
2,9.06.2020,17.5,8,N0SH,0,H,136,B,2.5,7.64
2,9.06.2020,17.5,8,N0SH,0,H,136,B,3,7.66
2,9.06.2020,17.5,8,N0SH,0,H,136,C,0,7.57
2,9.06.2020,17.5,8,N0SH,0,H,136,C,0.5,7.46
2,9.06.2020,17.5,8,N0SH,0,H,136,C,1,7.37
2,9.06.2020,17.5,8,N0SH,0,H,136,C,1.5,7.37
2,9.06.2020,17.5,8,N0SH,0,H,136,C,2,7.49
2,9.06.2020,17.5,8,N0SH,0,H,136,C,2.5,7.56
2,9.06.2020,17.5,8,N0SH,0,H,136,C,3,7.6
2,9.06.2020,17.5,8,N0SL,0,L,137,A,0,7.49
2,9.06.2020,17.5,8,N0SL,0,L,137,A,0.5,7.31
2,9.06.2020,17.5,8,N0SL,0,L,137,A,1,7.48
2,9.06.2020,17.5,8,N0SL,0,L,137,A,1.5,7.39
2,9.06.2020,17.5,8,N0SL,0,L,137,A,2,7.4
2,9.06.2020,17.5,8,N0SL,0,L,137,A,2.5,7.44
2,9.06.2020,17.5,8,N0SL,0,L,137,A,3,7.44
2,9.06.2020,17.5,8,N0SL,0,L,137,B,0,7.33
2,9.06.2020,17.5,8,N0SL,0,L,137,B,0.5,7.34
2,9.06.2020,17.5,8,N0SL,0,L,137,B,1,7.35
2,9.06.2020,17.5,8,N0SL,0,L,137,B,1.5,7.47
2,9.06.2020,17.5,8,N0SL,0,L,137,B,2,7.53
2,9.06.2020,17.5,8,N0SL,0,L,137,B,2.5,7.54
2,9.06.2020,17.5,8,N0SL,0,L,137,B,3,7.53
2,9.06.2020,17.5,8,N0SL,0,L,137,C,0,7.36
2,9.06.2020,17.5,8,N0SL,0,L,137,C,0.5,7.3
2,9.06.2020,17.5,8,N0SL,0,L,137,C,1,7.22
2,9.06.2020,17.5,8,N0SL,0,L,137,C,1.5,7.24
2,9.06.2020,17.5,8,N0SL,0,L,137,C,2,7.21
2,9.06.2020,17.5,8,N0SL,0,L,137,C,2.5,7.23
2,9.06.2020,17.5,8,N0SL,0,L,137,C,3,7.29
2,9.06.2020,17.5,8,NHS0,H,0,138,A,0,7.42
2,9.06.2020,17.5,8,NHS0,H,0,138,A,0.5,7.5
2,9.06.2020,17.5,8,NHS0,H,0,138,A,1,7.55
2,9.06.2020,17.5,8,NHS0,H,0,138,A,1.5,7.58
2,9.06.2020,17.5,8,NHS0,H,0,138,A,2,7.54
2,9.06.2020,17.5,8,NHS0,H,0,138,A,2.5,7.49
2,9.06.2020,17.5,8,NHS0,H,0,138,A,3,7.49
2,9.06.2020,17.5,8,NHS0,H,0,138,B,0,7.52
2,9.06.2020,17.5,8,NHS0,H,0,138,B,0.5,7.4
2,9.06.2020,17.5,8,NHS0,H,0,138,B,1,7.39
2,9.06.2020,17.5,8,NHS0,H,0,138,B,1.5,7.44
2,9.06.2020,17.5,8,NHS0,H,0,138,B,2,7.5
2,9.06.2020,17.5,8,NHS0,H,0,138,B,2.5,7.57
2,9.06.2020,17.5,8,NHS0,H,0,138,B,3,7.62
2,9.06.2020,17.5,8,NHS0,H,0,138,C,0,7.36
2,9.06.2020,17.5,8,NHS0,H,0,138,C,0.5,7.45
2,9.06.2020,17.5,8,NHS0,H,0,138,C,1,7.52
2,9.06.2020,17.5,8,NHS0,H,0,138,C,1.5,7.58
2,9.06.2020,17.5,8,NHS0,H,0,138,C,2,7.57
2,9.06.2020,17.5,8,NHS0,H,0,138,C,2.5,7.54
2,9.06.2020,17.5,8,NHS0,H,0,138,C,3,7.55
2,9.06.2020,17.5,8,NHSH,H,H,139,A,0,7.3
2,9.06.2020,17.5,8,NHSH,H,H,139,A,0.5,7.39
2,9.06.2020,17.5,8,NHSH,H,H,139,A,1,7.47
2,9.06.2020,17.5,8,NHSH,H,H,139,A,1.5,7.53
2,9.06.2020,17.5,8,NHSH,H,H,139,A,2,7.57
2,9.06.2020,17.5,8,NHSH,H,H,139,A,2.5,7.58
2,9.06.2020,17.5,8,NHSH,H,H,139,A,3,7.6
2,9.06.2020,17.5,8,NHSH,H,H,139,B,0,7.51
2,9.06.2020,17.5,8,NHSH,H,H,139,B,0.5,7.44
2,9.06.2020,17.5,8,NHSH,H,H,139,B,1,7.34
2,9.06.2020,17.5,8,NHSH,H,H,139,B,1.5,7.36
2,9.06.2020,17.5,8,NHSH,H,H,139,B,2,7.46
2,9.06.2020,17.5,8,NHSH,H,H,139,B,2.5,7.48
2,9.06.2020,17.5,8,NHSH,H,H,139,B,3,7.5
2,9.06.2020,17.5,8,NHSH,H,H,139,C,0,7.37
2,9.06.2020,17.5,8,NHSH,H,H,139,C,0.5,7.32
2,9.06.2020,17.5,8,NHSH,H,H,139,C,1,7.29
2,9.06.2020,17.5,8,NHSH,H,H,139,C,1.5,7.3
2,9.06.2020,17.5,8,NHSH,H,H,139,C,2,7.42
2,9.06.2020,17.5,8,NHSH,H,H,139,C,2.5,7.48
2,9.06.2020,17.5,8,NHSH,H,H,139,C,3,7.54
2,9.06.2020,17.5,8,NHSL,H,L,140,A,0,7.22
2,9.06.2020,17.5,8,NHSL,H,L,140,A,0.5,7.24
2,9.06.2020,17.5,8,NHSL,H,L,140,A,1,7.23
2,9.06.2020,17.5,8,NHSL,H,L,140,A,1.5,7.23
2,9.06.2020,17.5,8,NHSL,H,L,140,A,2,7.24
2,9.06.2020,17.5,8,NHSL,H,L,140,A,2.5,7.33
2,9.06.2020,17.5,8,NHSL,H,L,140,A,3,7.4
2,9.06.2020,17.5,8,NHSL,H,L,140,B,0,7.35
2,9.06.2020,17.5,8,NHSL,H,L,140,B,0.5,7.25
2,9.06.2020,17.5,8,NHSL,H,L,140,B,1,7.37
2,9.06.2020,17.5,8,NHSL,H,L,140,B,1.5,7.39
2,9.06.2020,17.5,8,NHSL,H,L,140,B,2,7.46
2,9.06.2020,17.5,8,NHSL,H,L,140,B,2.5,7.55
2,9.06.2020,17.5,8,NHSL,H,L,140,B,3,7.58
2,9.06.2020,17.5,8,NHSL,H,L,140,C,0,7.54
2,9.06.2020,17.5,8,NHSL,H,L,140,C,0.5,7.32
2,9.06.2020,17.5,8,NHSL,H,L,140,C,1,7.27
2,9.06.2020,17.5,8,NHSL,H,L,140,C,1.5,7.3
2,9.06.2020,17.5,8,NHSL,H,L,140,C,2,7.48
2,9.06.2020,17.5,8,NHSL,H,L,140,C,2.5,7.55
2,9.06.2020,17.5,8,NHSL,H,L,140,C,3,7.55
2,9.06.2020,17.5,8,NLS0,L,0,141,A,0,7.1
2,9.06.2020,17.5,8,NLS0,L,0,141,A,0.5,7.11
2,9.06.2020,17.5,8,NLS0,L,0,141,A,1,7.23
2,9.06.2020,17.5,8,NLS0,L,0,141,A,1.5,7.32
2,9.06.2020,17.5,8,NLS0,L,0,141,A,2,7.41
2,9.06.2020,17.5,8,NLS0,L,0,141,A,2.5,7.51
2,9.06.2020,17.5,8,NLS0,L,0,141,A,3,7.6
2,9.06.2020,17.5,8,NLS0,L,0,141,B,0,7.41
2,9.06.2020,17.5,8,NLS0,L,0,141,B,0.5,7.43
2,9.06.2020,17.5,8,NLS0,L,0,141,B,1,7.45
2,9.06.2020,17.5,8,NLS0,L,0,141,B,1.5,7.46
2,9.06.2020,17.5,8,NLS0,L,0,141,B,2,7.35
2,9.06.2020,17.5,8,NLS0,L,0,141,B,2.5,7.33
2,9.06.2020,17.5,8,NLS0,L,0,141,B,3,7.34
2,9.06.2020,17.5,8,NLS0,L,0,141,C,0,7.32
2,9.06.2020,17.5,8,NLS0,L,0,141,C,0.5,7.21
2,9.06.2020,17.5,8,NLS0,L,0,141,C,1,7.18
2,9.06.2020,17.5,8,NLS0,L,0,141,C,1.5,7.27
2,9.06.2020,17.5,8,NLS0,L,0,141,C,2,7.35
2,9.06.2020,17.5,8,NLS0,L,0,141,C,2.5,7.4
2,9.06.2020,17.5,8,NLS0,L,0,141,C,3,7.42
2,9.06.2020,17.5,8,NLSH,L,H,142,A,0,7.45
