Date,Date_est,Year,Site,Core,Month,Region,Nematoda spp.,Clitellio arenarius,Tubificoides benedii,Mya arenaria,Gammarus oceanicus,Gemma gemma,Culicidae sp. larvae,Littorina littorea,Eteone longa,Jaera albifrons,Cerebratulus spp.,Ostracoda spp.,Macoma petalum,Hydrobiidae spp.,Mytilus edulis,Hediste diversicolor,Gammaridae spp.,Streblospio benedicti,Insecta larvae,Nephtys picta,Copepoda spp.,Spio filicolnis,Polydora cornuta,Corophium volutator,Crangon septemdpinosa,pH 0,pH 0.5,pH 1.0,pH 1.5,z_pH 1.5,pH 2.0,pH 2.5,pH 3.0,sedpH_all,sedpH_surf,temp_water,ztemp_water,temp_sed,salinity,zsalinity,alk_water,zalk_water,alk_sed,zalk_sed,org_matter,zorg_matter,carb,zcarb,mean_grain,zmean_grain,sorting,zsorting,skewness,zskewness,kurtosis,zkurtosis,mean_um,sorting_um,skewness_um,kurtosis_um,mud_perc,sand_perc,SpecRich,Abund,Simpson,Evenness,Shannon,Shannon_trans,Gini-Simpson,pH0_avg,pH0.5_avg,pH1.0_avg,pH1.5_avg,zpH1.5_avg,pH2.0_avg,pH2.5_avg,pH3.0_avg,sedpH_avg,sedpHsurf_avg,tempwater_avg,ztempwater_avg,tempsed_avg,sal_avg,zsal_avg,alkwater_avg,zalkwater_avg,alksed_avg,zalksed_avg,orgmatt_avg,zorgmatt_avg,carb_avg,zcarb_avg,meangrain_avg,zmeangrain_avg,sorting_avg,zsorting_avg,skewness_avg,zskewness_avg,kurtosis_avg,zkurtosis_avg,mud_percavg,sand_percavg
5.28.21,LateMay,2021,CAL,23,May,Gulf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15,6.946666667,6.82,6.793333333,-1.072622581,6.986666667,7.026666667,7.66,7.054761905,6.939333333,17.3,-0.042949842,12.2,28,0.390233825,NA,NA,NA,NA,0.802,-0.893083925,1.420454545,0.176981105,0.997,-0.199681372,1.134,1.264858468,-0.44,-1.225991128,1.47,0.64027361,1140.872,2.195,0.44,1.47,0.009,91.503,0,0,NA,NA,0,0,NA,6.751666667,6.837222222,6.877777778,6.863888889,-1.295248762,6.869444444,6.85,7.221111111,6.895873016,6.84,17.3,-0.047752297,12.65,28,0.411479721,NA,NA,NA,NA,1.038110317,-0.822886512,1.467195517,0.327628601,1.060666667,-0.127538012,1.070333333,-0.801541201,-0.383666667,-1.072810161,1.429,0.685558847,0.296333333,92.804
5.28.21,LateMay,2021,KELLY,17,May,Gulf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.453333333,8.12,8.106666667,7.766666667,1.068616253,7.576666667,7.543333333,7.883333333,7.921428571,8.004666667,13,-0.789860217,14,32,0.803305279,NA,NA,NA,NA,0.812,-0.886223687,1.568686413,0.316682001,0.955,-0.254664982,0.998,1.113164683,-0.357,-0.931622867,1.156,-0.123817723,1305.792,1.997,0.357,1.156,0.071,93.921,0,0,NA,NA,0,0,NA,8.111111111,8.202777778,8.161111111,8.222222222,2.77288687,8.387222222,8.507777778,9.329444444,8.417380952,8.216888889,13,-0.832331329,13.5,32,0.847480049,NA,NA,NA,NA,1.208838923,-0.696337455,1.55219841,0.44573112,1.073,-0.104834369,0.963333333,-0.929520916,-0.387333333,-1.089132197,1.582,1.185858043,0.072333333,94.197
5.28.21,LateMay,2021,KELLY,18,May,Gulf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.136666667,9.213333333,9.133333333,9.583333333,5.065106539,10.31333333,11.45333333,12.31333333,10.16380952,9.475999999,13,-0.789860217,12,32,0.803305279,NA,NA,NA,NA,0.812,-0.886223687,1.568686413,0.316682001,0.955,-0.254664982,0.998,1.113164683,-0.357,-0.931622867,1.156,-0.123817723,1305.792,1.997,0.357,1.156,0.071,93.921,0,0,NA,NA,0,0,NA,8.111111111,8.202777778,8.161111111,8.222222222,2.77288687,8.387222222,8.507777778,9.329444444,8.417380952,8.216888889,13,-0.832331329,13.5,32,0.847480049,NA,NA,NA,NA,1.208838923,-0.696337455,1.55219841,0.44573112,1.073,-0.104834369,0.963333333,-0.929520916,-0.387333333,-1.089132197,1.582,1.185858043,0.072333333,94.197
5.28.21,LateMay,2021,KELLY,19,May,Gulf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.306666667,8.836666667,8.396666667,8.41,2.483887125,8.86,8.456666667,10.49333333,8.822857143,8.562,13,-0.789860217,13.9,32,0.803305279,NA,NA,NA,NA,0.639,-1.00074415,1.391820204,0.149994714,1.048,-0.13291556,0.828,0.923547453,-0.345,-0.8890636,1.077,-0.316057262,1220.418,1.775,0.345,1.077,0.036,97.006,0,0,NA,NA,0,0,NA,8.111111111,8.202777778,8.161111111,8.222222222,2.77288687,8.387222222,8.507777778,9.329444444,8.417380952,8.216888889,13,-0.832331329,13.5,32,0.847480049,NA,NA,NA,NA,1.208838923,-0.696337455,1.55219841,0.44573112,1.073,-0.104834369,0.963333333,-0.929520916,-0.387333333,-1.089132197,1.582,1.185858043,0.072333333,94.197
5.28.21,LateMay,2021,KELLY,22,May,Gulf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.766666667,7.566666667,7.73,7.676666667,0.870624991,7.7,7.736666667,8.17,7.763809524,7.688,13,-0.789860217,13.9,32,0.803305279,NA,NA,NA,NA,0.639,-1.00074415,1.391820204,0.149994714,1.048,-0.13291556,0.828,0.923547453,-0.345,-0.8890636,1.077,-0.316057262,1220.418,1.775,0.345,1.077,0.036,97.006,0,0,NA,NA,0,0,NA,8.111111111,8.202777778,8.161111111,8.222222222,2.77288687,8.387222222,8.507777778,9.329444444,8.417380952,8.216888889,13,-0.832331329,13.5,32,0.847480049,NA,NA,NA,NA,1.208838923,-0.696337455,1.55219841,0.44573112,1.073,-0.104834369,0.963333333,-0.929520916,-0.387333333,-1.089132197,1.582,1.185858043,0.072333333,94.197
5.28.21,LateMay,2021,KELLY,24,May,Gulf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.383333333,7.656666667,7.676666667,7.78,1.097948291,7.776666667,7.77,8.273333333,7.75952381,7.654666667,13,-0.789860217,13.3,32,0.803305279,NA,NA,NA,NA,2.176,0.016382684,1.696088612,0.436752007,1.216,0.087018878,1.064,1.186780785,-0.46,-1.296923239,2.513,3.17832221,946.311,2.091,0.46,2.513,0.11,91.664,0,0,NA,NA,0,0,NA,8.111111111,8.202777778,8.161111111,8.222222222,2.77288687,8.387222222,8.507777778,9.329444444,8.417380952,8.216888889,13,-0.832331329,13.5,32,0.847480049,NA,NA,NA,NA,1.208838923,-0.696337455,1.55219841,0.44573112,1.073,-0.104834369,0.963333333,-0.929520916,-0.387333333,-1.089132197,1.582,1.185858043,0.072333333,94.197
5.28.21,LateMay,2021,KELLY,25,May,Gulf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62,7.823333333,7.923333333,8.116666667,1.838582272,8.096666667,8.086666667,8.843333333,8.072857143,7.916,13,-0.789860217,13.9,32,0.803305279,NA,NA,NA,NA,2.176,0.016382684,1.696088612,0.436752007,1.216,0.087018878,1.064,1.186780785,-0.46,-1.296923239,2.513,3.17832221,946.311,2.091,0.46,2.513,0.11,91.664,0,0,NA,NA,0,0,NA,8.111111111,8.202777778,8.161111111,8.222222222,2.77288687,8.387222222,8.507777778,9.329444444,8.417380952,8.216888889,13,-0.832331329,13.5,32,0.847480049,NA,NA,NA,NA,1.208838923,-0.696337455,1.55219841,0.44573112,1.073,-0.104834369,0.963333333,-0.929520916,-0.387333333,-1.089132197,1.582,1.185858043,0.072333333,94.197
6.19.21,MidJune,2021,CAF,3,June,Gulf,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.693333333,6.776666667,6.8,6.8,-1.05795656,6.81,6.845,6.83,6.793571429,6.776,17.4,-0.025579834,14.6,17,-0.745712673,899.665,-1.167360524,1234.39,-0.943576136,1.58,-0.378200788,0.436716869,-0.750140955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,0,NA,6.9,6.918148148,6.896111111,6.886481481,-1.227585158,6.874444444,6.865277778,6.812745098,6.879029723,6.895037037,22.1,0.828056856,17.70722222,23.05555556,-0.127465128,1704.19875,-0.274821473,2184.619167,-0.683752425,1.509295264,-0.47363039,0.579907801,-0.905163731,1.002333333,-0.234920111,1.1065,-0.75828326,-0.223166667,-0.358350165,1.0615,-0.516140203,0.497333333,92.997
6.19.21,MidJune,2021,CAF,4,June,Gulf,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.593333333,6.61,6.626666667,6.61,-1.475938113,6.6,6.603333333,6.59,6.604761905,6.608,18.6,0.182860271,15.9,22,-0.229373355,1689.616,-0.311935025,1242.196,-0.939674699,1.338,-0.537821758,0.491959374,-0.698077741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,14,0.378923182,0.371232327,0.257318641,0.128659321,0.142857143,6.9,6.918148148,6.896111111,6.886481481,-1.227585158,6.874444444,6.865277778,6.812745098,6.879029723,6.895037037,22.1,0.828056856,17.70722222,23.05555556,-0.127465128,1704.19875,-0.274821473,2184.619167,-0.683752425,1.509295264,-0.47363039,0.579907801,-0.905163731,1.002333333,-0.234920111,1.1065,-0.75828326,-0.223166667,-0.358350165,1.0615,-0.516140203,0.497333333,92.997
6.19.21,MidJune,2021,CAF,5,June,Gulf,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.256666667,6.286666667,6.293333333,6.29,-2.179907045,6.29,6.425,4.82,6.09452381,6.283333333,18.6,0.182860271,13.5,22,-0.229373355,1689.616,-0.311935025,1242.196,-0.939674699,1.338,-0.537821758,0.491959374,-0.698077741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1.820478453,1,1.098612289,0.549306145,1,6.9,6.918148148,6.896111111,6.886481481,-1.227585158,6.874444444,6.865277778,6.812745098,6.879029723,6.895037037,22.1,0.828056856,17.70722222,23.05555556,-0.127465128,1704.19875,-0.274821473,2184.619167,-0.683752425,1.509295264,-0.47363039,0.579907801,-0.905163731,1.002333333,-0.234920111,1.1065,-0.75828326,-0.223166667,-0.358350165,1.0615,-0.516140203,0.497333333,92.997
6.19.21,MidJune,2021,CAF,7,June,Gulf,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.643333333,6.583333333,6.553333333,6.513333333,-1.688595395,6.47,6.43,6.396666667,6.512857143,6.552666666,18.6,0.182860271,17.8,22,-0.229373355,1689.616,-0.311935025,1242.196,-0.939674699,1.492,-0.436217082,0.574227326,-0.620544436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,69,0.472354675,0.41954929,0.460922006,0.230461003,0.255328218,6.9,6.918148148,6.896111111,6.886481481,-1.227585158,6.874444444,6.865277778,6.812745098,6.879029723,6.895037037,22.1,0.828056856,17.70722222,23.05555556,-0.127465128,1704.19875,-0.274821473,2184.619167,-0.683752425,1.509295264,-0.47363039,0.579907801,-0.905163731,1.002333333,-0.234920111,1.1065,-0.75828326,-0.223166667,-0.358350165,1.0615,-0.516140203,0.497333333,92.997
6.19.21,MidJune,2021,CAF,12,June,Gulf,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.753333333,6.833333333,6.846666667,6.836666667,-0.977293453,6.82,6.755,,6.8075,6.818,18.6,0.182860271,16.8,22,-0.229373355,1689.616,-0.311935025,1242.196,-0.939674699,1.492,-0.436217082,0.574227326,-0.620544436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,22,0.323515453,0.439496987,0.304636097,0.152318049,0.173160173,6.9,6.918148148,6.896111111,6.886481481,-1.227585158,6.874444444,6.865277778,6.812745098,6.879029723,6.895037037,22.1,0.828056856,17.70722222,23.05555556,-0.127465128,1704.19875,-0.274821473,2184.619167,-0.683752425,1.509295264,-0.47363039,0.579907801,-0.905163731,1.002333333,-0.234920111,1.1065,-0.75828326,-0.223166667,-0.358350165,1.0615,-0.516140203,0.497333333,92.997
6.19.21,MidJune,2021,CAF,24,June,Gulf,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.663333333,6.843333333,6.78,6.866666667,-0.911296366,6.836666667,6.783333333,6.726666667,6.785714286,6.798,18.6,0.182860271,18.1,22,-0.229373355,1689.616,-0.311935025,1242.196,-0.939674699,1.492,-0.436217082,0.574227326,-0.620544436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1.442695041,1,0.693147181,0.346573591,1,6.9,6.918148148,6.896111111,6.886481481,-1.227585158,6.874444444,6.865277778,6.812745098,6.879029723,6.895037037,22.1,0.828056856,17.70722222,23.05555556,-0.127465128,1704.19875,-0.274821473,2184.619167,-0.683752425,1.509295264,-0.47363039,0.579907801,-0.905163731,1.002333333,-0.234920111,1.1065,-0.75828326,-0.223166667,-0.358350165,1.0615,-0.516140203,0.497333333,92.997
6.19.21,MidJune,2021,CAL,2,June,Gulf,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19,7.24,7.25,7.213333333,-0.148663358,7.18,7.116666667,7.04,7.175714286,7.214666667,18.6,0.182860271,18.1,22,-0.229373355,1689.616,-0.311935025,1242.196,-0.939674699,1.512,-0.422971535,0.608678578,-0.588075907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,0,NA,6.889607843,6.88372549,6.852941176,6.818431373,-1.43139159,6.775686275,6.732254902,6.674607843,6.803893557,6.844078431,23.84705882,1.146825627,17.45882353,25.88235294,0.180656018,1818.039455,-0.132820447,2541.042879,-0.381411824,1.499606593,-0.480811917,0.689850093,-0.752410557,1.004,-0.231852051,0.967333333,-0.924736628,-0.251,-0.48224925,1.216666667,-0.00875616,0.084333333,94.618
6.19.21,MidJune,2021,CAL,11,June,Gulf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.066666667,7.113333333,7.13,7.1,-0.397985687,7.026666667,7.01,6.923333333,7.052857143,7.087333333,19.6,0.356560358,13.85,25,0.080430235,1676.227,-0.326433762,1984.174,-0.568834282,1.496,-0.433802547,2.650870917,1.336585122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,0,NA,6.889607843,6.88372549,6.852941176,6.818431373,-1.43139159,6.775686275,6.732254902,6.674607843,6.803893557,6.844078431,23.84705882,1.146825627,17.45882353,25.88235294,0.180656018,1818.039455,-0.132820447,2541.042879,-0.381411824,1.499606593,-0.480811917,0.689850093,-0.752410557,1.004,-0.231852051,0.967333333,-0.924736628,-0.251,-0.48224925,1.216666667,-0.00875616,0.084333333,94.618
6.19.21,MidJune,2021,CAL,14,June,Gulf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.516666667,6.6,6.483333333,6.373333333,-1.996581803,6.34,6.315,6.24,6.409761905,6.462666667,19.6,0.356560358,17.6,25,0.080430235,1676.227,-0.326433762,2795.32,-0.163423715,1.398,-0.49833835,0.561009818,-0.633001256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,0,NA,6.889607843,6.88372549,6.852941176,6.818431373,-1.43139159,6.775686275,6.732254902,6.674607843,6.803893557,6.844078431,23.84705882,1.146825627,17.45882353,25.88235294,0.180656018,1818.039455,-0.132820447,2541.042879,-0.381411824,1.499606593,-0.480811917,0.689850093,-0.752410557,1.004,-0.231852051,0.967333333,-0.924736628,-0.251,-0.48224925,1.216666667,-0.00875616,0.084333333,94.618
6.19.21,MidJune,2021,CAL,15,June,Gulf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.066666667,7.073333333,7.07,7.086666667,-0.427317725,7.033333333,6.963333333,6.853333333,7.020952381,7.066,19.6,0.356560358,17.4,25,0.080430235,1676.227,-0.326433762,942.434,-1.089495671,1.398,-0.49833835,0.561009818,-0.633001256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,6.889607843,6.88372549,6.852941176,6.818431373,-1.43139159,6.775686275,6.732254902,6.674607843,6.803893557,6.844078431,23.84705882,1.146825627,17.45882353,25.88235294,0.180656018,1818.039455,-0.132820447,2541.042879,-0.381411824,1.499606593,-0.480811917,0.689850093,-0.752410557,1.004,-0.231852051,0.967333333,-0.924736628,-0.251,-0.48224925,1.216666667,-0.00875616,0.084333333,94.618
